Time[s],Range[m]
1611959704.2316763,47.00366008564144
1611959704.2657707,47.00983478926682
1611959704.2997618,47.01600949289218
1611959704.334031,47.02200258758741
1611959704.3677773,47.02799568228262
1611959704.4017022,47.033988776977836
1611959704.4357455,47.04016348060321
1611959704.4697661,47.046338184228574
1611959704.5037465,47.05251288785395
1611959704.5377593,47.05868759147933
1611959704.5717483,47.065225512965014
1611959704.6056564,47.07140021659039
1611959704.6398242,47.077756529145915
1611959704.6736715,47.0842944506316
1611959704.70774,47.09101398104745
1611959704.7415545,47.098096729323615
1611959704.7756662,47.105179477599776
1611959704.8095784,47.11280705266641
1611959704.8438153,47.12043462773306
1611959704.8777275,47.12860702959017
1611959704.9116824,47.13677943144728
1611959704.9456487,47.14495183330439
1611959704.979677,47.1531242351615
1611959705.0137758,47.16147824594877
1611959705.0478199,47.170195474596355
1611959705.0817246,47.17854948538363
1611959705.115742,47.1869034961709
1611959705.149724,47.194894289097846
1611959705.1836705,47.202703473094644
1611959705.217697,47.21051265709144
1611959705.2517555,47.21868505894855
1611959705.2856338,47.22631263401519
1611959705.3196955,47.2344850358723
1611959705.3536944,47.24283904665957
1611959705.387637,47.25155627530715
1611959705.421682,47.26009189502459
1611959705.4556386,47.26862751474201
1611959705.4896505,47.277526352319754
1611959705.5237155,47.286061972037174
1611959705.5576503,47.29514241854508
1611959705.5917249,47.30313321147203
1611959705.6256268,47.3114872222593
1611959705.6596565,47.320204450906886
1611959705.693644,47.328376852763995
1611959705.7275434,47.336004427830645
1611959705.7614849,47.343087176106806
1611959705.7955132,47.349988315452805
1611959705.82963,47.35707106372897
1611959705.8636844,47.36379059414482
1611959705.8976073,47.370328515630504
1611959705.931619,47.37722965497652
1611959705.96556,47.38394918539235
1611959705.9997292,47.390668715808204
1611959706.033703,47.39720663729389
1611959706.0676959,47.40374455877958
1611959706.1015933,47.409919262404955
1611959706.1356192,47.416275574960494
1611959706.169472,47.421723842865234
1611959706.2034957,47.42699050183981
1611959706.2374923,47.43207555188424
1611959706.2714489,47.436978992998505
1611959706.3054755,47.44188243411277
1611959706.3395429,47.44714909308735
1611959706.3735788,47.45277896992225
1611959706.4075577,47.458590455687315
1611959706.4415548,47.46458355038253
1611959706.475485,47.471121471868216
1611959706.5095782,47.47747778442374
1611959706.5434744,47.48401570590943
1611959706.5774987,47.49091684525544
1611959706.6116924,47.4979995935316
1611959706.6455817,47.50435590608713
1611959706.679651,47.51107543650298
1611959706.713578,47.51815818477914
1611959706.7474809,47.5252409330553
1611959706.7815747,47.532142072401314
1611959706.8155258,47.53958803853779
1611959706.8497052,47.54667078681396
1611959706.8835044,47.554116752950435
1611959706.9175096,47.56156271908691
1611959706.9516785,47.56919029415356
1611959706.9855618,47.577181087080504
1611959707.0196118,47.58535348893761
1611959707.0534775,47.593344281864574
1611959707.087566,47.60169829265183
1611959707.1215477,47.61023391236927
1611959707.1553957,47.61858792315654
1611959707.1895087,47.62676032501365
1611959707.2235005,47.63493272687076
1611959707.2573445,47.64292351979772
1611959707.291563,47.650914312724666
1611959707.325483,47.65944993244209
1611959707.3596396,47.66762233429921
1611959707.3935583,47.67579473615632
1611959707.4275446,47.68433035587374
1611959707.4615421,47.6923211488007
1611959707.4953246,47.70067515958797
1611959707.529536,47.70793951679428
1611959707.5635483,47.71538548293077
1611959707.5974252,47.72283144906724
1611959707.6314864,47.73045902413388
1611959707.6655343,47.737904990270366
1611959707.6996162,47.74498773854653
1611959707.73339,47.75207048682269
1611959707.7672782,47.75915323509885
1611959707.8014436,47.76623598337501
1611959707.835494,47.773500340581336
1611959707.8694544,47.7805830888575
1611959707.9034615,47.78748422820351
1611959707.9374366,47.79438536754951
1611959707.9712698,47.80110489796536
1611959708.005457,47.80673477480026
1611959708.039431,47.81236465163515
1611959708.0734782,47.81799452847005
1611959708.10741,47.82344279637479
1611959708.1414297,47.829072673209694
1611959708.1754785,47.834884158974745
1611959708.2095773,47.84087725366997
1611959708.2433293,47.84687034836519
1611959708.2772462,47.85304505199055
1611959708.3114843,47.85958297347625
1611959708.3454964,47.865939286031775
1611959708.3795693,47.87247720751746
1611959708.4134192,47.879378346863476
1611959708.4474723,47.886279486209474
1611959708.4814146,47.89318062555547
1611959708.5152466,47.900081764901486
1611959708.5494428,47.906619686387174
1611959708.5834475,47.913339216803024
1611959708.6174002,47.92024035614902
1611959708.6514006,47.92677827763471
1611959708.6854382,47.9333161991204
1611959708.719403,47.939309293815626
1611959708.7532115,47.94530238851084
1611959708.787269,47.95111387427589
1611959708.8213053,47.95656214218063
1611959708.8553133,47.96182880115522
1611959708.889351,47.96727706905996
1611959708.9233863,47.9727253369647
1611959708.957335,47.97781038700913
1611959708.991417,47.982713828123394
1611959709.0253904,47.98779887816781
1611959709.059474,47.99288392821224
1611959709.0933857,47.9977873693265
1611959709.1275072,48.00269081044077
1611959709.1614256,48.0077758604852
1611959709.1954837,48.012860910529625
1611959709.229423,48.01758274271373
1611959709.2631893,48.02194135703752
1611959709.2973652,48.02611836243116
1611959709.3312874,48.03011375889463
1611959709.3653493,48.0337459374978
1611959709.3994138,48.03737811610095
1611959709.4331415,48.04082868577396
1611959709.4671896,48.044460864377115
1611959709.5012772,48.04827465191043
1611959709.53547,48.05227004837391
1611959709.5693088,48.05608383590723
1611959709.6033132,48.06044245023102
1611959709.6372736,48.064801064554814
1611959709.6713922,48.06970450566908
1611959709.705326,48.07478955571351
1611959709.7393167,48.079692996827774
1611959709.7733078,48.08459643794204
1611959709.807296,48.08968148798647
1611959709.8412535,48.094766538030896
1611959709.8753347,48.100214805935636
1611959709.909249,48.10548146491021
1611959709.9431763,48.11092973281497
1611959709.977305,48.116559609649855
1611959710.011381,48.12218948648476
1611959710.04529,48.12800097224981
1611959710.0792794,48.134175675875184
1611959710.1132655,48.14053198843072
1611959710.14732,48.14725151884656
1611959710.1812027,48.154334267122735
1611959710.2153034,48.1614170153989
1611959710.249364,48.16849976367506
1611959710.2830982,48.17558251195122
1611959710.3172777,48.18266526022738
1611959710.3512578,48.18920318171307
1611959710.3853123,48.19555949426861
1611959710.4192338,48.20191580682413
1611959710.4532175,48.20827211937967
1611959710.4872096,48.214628431935196
1611959710.5212328,48.22098474449072
1611959710.5552738,48.22752266597642
1611959710.5893,48.23387897853195
1611959710.6232853,48.24023529108747
1611959710.6571827,48.24659160364301
1611959710.6912012,48.252584698338225
1611959710.7253416,48.258396184103276
1611959710.7590463,48.26457088772865
1611959710.7931104,48.27092720028419
1611959710.8272333,48.27746512176988
1611959710.8612413,48.283821434325404
1611959710.895297,48.290540964741254
1611959710.9291854,48.29744210408725
1611959710.9632585,48.30470646129358
1611959710.9972026,48.31233403636021
1611959711.0311983,48.31996161142685
1611959711.0651782,48.3275891864935
1611959711.0991628,48.33539837049028
1611959711.1332376,48.34302594555693
1611959711.1672325,48.35029030276324
1611959711.2011914,48.357554659969566
1611959711.2352505,48.36463740824573
1611959711.2689958,48.37172015652189
1611959711.303221,48.37807646907743
1611959711.3371456,48.38406956377264
1611959711.3711526,48.389699440607544
1611959711.4051383,48.39478449065196
1611959711.4392097,48.39968793176622
1611959711.4732482,48.4045913728805
1611959711.507201,48.40913159613444
1611959711.5411527,48.41385342831856
1611959711.5751972,48.418575260502664
1611959711.608966,48.42329709268678
1611959711.6431668,48.428200533801046
1611959711.677086,48.43328558384546
1611959711.7111995,48.43891546068036
1611959711.7450492,48.44472694644543
1611959711.7790074,48.45090165007079
1611959711.8129451,48.457076353696166
1611959711.8470845,48.463432666251705
1611959711.8811507,48.46997058773739
1611959711.9152005,48.47650850922308
1611959711.9491472,48.48322803963893
1611959711.9831793,48.4906740057754
1611959712.0171142,48.49811997191189
1611959712.0511537,48.505747546978526
1611959712.085175,48.51373833990547
1611959712.119175,48.52191074176258
1611959712.1531265,48.52953831682922
1611959712.1871502,48.537347500826016
1611959712.2211666,48.545156684822814
1611959712.2550588,48.55296586881961
1611959712.2892106,48.56077505281641
1611959712.3231626,48.56822101895288
1611959712.3570888,48.57584859401952
1611959712.3911824,48.58293134229568
1611959712.4250982,48.590558917362316
1611959712.4590924,48.59873131921944
1611959712.493102,48.606722112146386
1611959712.5270698,48.614531296143184
1611959712.5610929,48.62234048013998
1611959712.595076,48.63033127306693
1611959712.6291149,48.63814045706373
1611959712.6631203,48.646131249990674
1611959712.6970682,48.653758825057324
1611959712.7311058,48.66138640012396
1611959712.7648952,48.66883236626043
1611959712.7991107,48.67645994132707
1611959712.8330286,48.6840875163937
1611959712.8670602,48.69153348253019
1611959712.9010627,48.69934266652699
1611959712.9351084,48.70697024159362
1611959712.9690363,48.71459781666026
1611959713.0030653,48.72240700065706
1611959713.0370889,48.730761011444315
1611959713.0709605,48.73947824009191
1611959713.1048656,48.74801385980933
1611959713.138842,48.75654947952677
1611959713.1730576,48.765811534964826
1611959713.2070785,48.775255199333046
1611959713.2409608,48.78469886370125
1611959713.274878,48.79341609234885
1611959713.308911,48.80231492992658
1611959713.343047,48.81121376750433
1611959713.3771274,48.82011260508207
1611959713.4109554,48.82828500693918
1611959713.4451134,48.83609419093598
1611959713.4790492,48.84408498386293
1611959713.513015,48.85225738572005
1611959713.54705,48.860248178647
1611959713.5809917,48.86842058050411
1611959713.6150668,48.87659298236122
1611959713.6490238,48.8853102110088
1611959713.6830528,48.8940274396564
1611959713.7169766,48.90292627723413
1611959713.7508507,48.911461896951565
1611959713.7850168,48.919997516668985
1611959713.8191006,48.92871474531658
1611959713.852974,48.93706875610384
1611959713.886974,48.94524115796095
1611959713.921014,48.95359516874822
1611959713.9549637,48.961949179535495
1611959713.9887848,48.9710296260434
1611959714.022769,48.97974685469099
1611959714.0567741,48.98864569226873
1611959714.0909567,48.997544529846465
1611959714.1249487,49.00589854063374
1611959714.15897,49.01425255142101
1611959714.192912,49.02278817113843
1611959714.2269518,49.031323790855865
1611959714.2607844,49.03967780164314
1611959714.2949474,49.04875824815103
1611959714.3289652,49.05802030358909
1611959714.362921,49.06800879474778
1611959714.396923,49.077815676976314
1611959714.4309082,49.087077732414386
1611959714.4653845,49.096703005712754
1611959714.4989393,49.10596506115081
1611959714.5330453,49.114682289798395
1611959714.5670376,49.123762736306304
1611959714.6009212,49.132298356023725
1611959714.6348553,49.14047075788085
1611959714.668934,49.148461550807795
1611959714.7028587,49.15627073480459
1611959714.7368553,49.16353509201092
1611959714.7708898,49.170436231356916
1611959714.8047447,49.17715576177277
1611959714.838778,49.18387529218862
1611959714.8728552,49.19023160474414
1611959714.9069352,49.19604309050919
1611959714.9409037,49.20203618520442
1611959714.975022,49.20784767096947
1611959715.0088735,49.213477547804374
1611959715.0428917,49.21947064249959
1611959715.0768812,49.22564534612496
1611959715.1108704,49.23200165868049
1611959715.1448812,49.238176362305865
1611959715.1788652,49.24471428379155
1611959715.2128363,49.251797032067714
1611959715.246799,49.258879780343875
1611959715.2809875,49.26668896434067
1611959715.314962,49.27449814833747
1611959715.3489108,49.28230733233427
1611959715.3828936,49.290116516331054
1611959715.4167843,49.298107309258015
1611959715.4508502,49.30609810218496
1611959715.4849408,49.31408889511192
1611959715.5189455,49.32135325231825
1611959715.5528307,49.32879921845472
1611959715.586787,49.33588196673088
1611959715.6208737,49.34296471500704
1611959715.6548862,49.35022907221337
1611959715.6889048,49.35731182048953
1611959715.722825,49.36421295983554
1611959715.7567468,49.37075088132123
1611959715.7906547,49.37765202066723
1611959715.8248801,49.38455316001324
1611959715.8587596,49.391272690429076
1611959715.8928564,49.39781061191478
1611959715.926758,49.404348533400466
1611959715.9607968,49.41070484595599
1611959715.9948215,49.41724276744168
1611959716.0288105,49.42396229785753
1611959716.062759,49.430500219343216
1611959716.0968513,49.43758296761938
1611959716.130801,49.444120889105065
1611959716.1648188,49.45120363738124
1611959716.198767,49.4582863856574
1611959716.2328022,49.4651875250034
1611959716.2666187,49.472451882209725
1611959716.3005831,49.4798978483462
1611959716.3348649,49.48661737876205
1611959716.3688068,49.49351851810806
1611959716.4027574,49.50060126638422
1611959716.436838,49.50786562359053
1611959716.4707706,49.51512998079686
1611959716.5047984,49.522575946933344
1611959716.5387356,49.529658695209505
1611959716.57257,49.53674144348567
1611959716.6067126,49.54382419176183
1611959716.6407716,49.55090694003799
1611959716.6747725,49.558171297244314
1611959716.7087877,49.564890827660165
1611959716.7427506,49.57142874914585
1611959716.7768059,49.57796667063154
1611959716.810695,49.58486780997754
1611959716.844769,49.59140573146324
1611959716.8787403,49.59794365294893
1611959716.91277,49.604663183364764
1611959716.946669,49.611382713780614
1611959716.9807775,49.61773902633615
1611959717.0147867,49.62445855675199
1611959717.048795,49.631541305028165
1611959717.082699,49.638624053304326
1611959717.1166694,49.6460700194408
1611959717.1506653,49.65333437664712
1611959717.1847239,49.66059873385345
1611959717.2188172,49.66786309105977
1611959717.2526116,49.675672275056556
1611959717.2866125,49.68311824119304
1611959717.3207636,49.690564207329516
1611959717.3546824,49.69819178239615
1611959717.3886182,49.7058193574628
1611959717.422695,49.713628541459585
1611959717.4566846,49.72125611652622
1611959717.4906964,49.72888369159287
1611959717.524758,49.736511266659505
1611959717.5584893,49.74413884172614
1611959717.5925093,49.751403198932465
1611959717.6264963,49.7590307739991
1611959717.6606576,49.766295131205425
1611959717.694689,49.7737410973419
1611959717.7287319,49.780642236687896
1611959717.7625458,49.78790659389422
1611959717.7966447,49.79535256003071
1611959717.8306725,49.80261691723703
1611959717.8646483,49.80969966551319
1611959717.8986158,49.816782413789355
1611959717.9326832,49.823865162065516
1611959717.966613,49.83131112820199
1611959718.000668,49.838757094338476
1611959718.034613,49.84674788726542
1611959718.0686176,49.85437546233206
1611959718.102649,49.86200303739871
1611959718.1367805,49.86944900353518
1611959718.1706412,49.877076578601816
1611959718.204653,49.88434093580814
1611959718.238654,49.891605293014464
1611959718.2724068,49.89850643236046
1611959718.3065867,49.90522596277631
1611959718.3406174,49.91212710212231
1611959718.3746147,49.91920985039849
1611959718.4086015,49.92665581653496
1611959718.442584,49.933920173741285
1611959718.4767122,49.94154774880792
1611959718.510602,49.949175323874556
1611959718.544614,49.956984507871354
1611959718.578608,49.965156909728464
1611959718.6125996,49.97332931158557
1611959718.6465616,49.98150171344268
1611959718.6805413,49.98931089743948
1611959718.7145572,49.99766490822675
1611959718.7486768,50.00674535473465
1611959718.7823777,50.01509936552192
1611959718.8165739,50.02309015844888
1611959718.850552,50.03108095137583
1611959718.8845334,50.03925335323294
1611959718.9186096,50.0472441461599
1611959718.9525423,50.055234939086844
1611959718.986523,50.06286251415348
1611959719.0205345,50.070490089220115
1611959719.054558,50.07775444642644
1611959719.0885944,50.085382021493075
1611959719.1224983,50.09319120548987
1611959719.1565228,50.10100038948667
1611959719.190553,50.108446355623144
1611959719.2245576,50.116073930689794
1611959719.2583828,50.12370150575643
1611959719.2925215,50.131692298683376
1611959719.3265593,50.139501482680174
1611959719.3605595,50.14694744881665
1611959719.3944533,50.15403019709282
1611959719.4285636,50.16129455429913
1611959719.4624639,50.168377302575294
1611959719.4964569,50.17564165978162
1611959719.530564,50.18254279912763
1611959719.564458,50.18871750275299
1611959719.5985043,50.19489220637837
1611959719.6325045,50.20124851893391
1611959719.666518,50.207786440419596
1611959719.7005942,50.214324361905284
1611959719.7345214,50.22068067446081
1611959719.768369,50.22740020487666
1611959719.8024273,50.23393812636235
1611959719.8364818,50.24083926570836
1611959719.8705137,50.24792201398452
1611959719.9044933,50.25500476226068
1611959719.9384694,50.26226911946701
1611959719.9724233,50.26971508560348
1611959720.0064716,50.27679783387964
1611959720.0404508,50.283698973225654
1611959720.074455,50.29096333043198
1611959720.1084666,50.29822768763829
1611959720.1424346,50.30531043591445
1611959720.1765013,50.31184835740015
1611959720.2104864,50.318204669955676
1611959720.2446215,50.32437937358105
1611959720.2784166,50.330372468276266
1611959720.3123899,50.33636556297148
1611959720.3464105,50.34199543980638
1611959720.3804786,50.347625316641285
1611959720.4144278,50.35289197561586
1611959720.4484892,50.35815863459044
1611959720.482441,50.36324368463487
1611959720.5163794,50.368328734679295
1611959720.5504355,50.37359539365387
1611959720.5844214,50.37904366155861
1611959720.6184077,50.384673538393514
1611959720.652427,50.39048502415858
1611959720.6864545,50.39629650992363
1611959720.720491,50.40192638675853
1611959720.7542565,50.40773787252358
1611959720.7882614,50.41318614042832
1611959720.8223917,50.419179235123536
1611959720.8563983,50.4249907208886
1611959720.8904705,50.43043898879334
1611959720.9244993,50.43606886562824
1611959720.9583454,50.44169874246313
1611959720.992433,50.447147010367885
1611959721.0263772,50.452595278272625
1611959721.0611486,50.45822515510751
1611959721.0943716,50.46421824980274
1611959721.128327,50.470211344497955
1611959721.1623092,50.47656765705348
1611959721.1963525,50.482742360678856
1611959721.2304165,50.48928028216454
1611959721.2643418,50.49599981258039
1611959721.2981825,50.50290095192639
1611959721.332289,50.51016530913272
1611959721.3662963,50.51761127526919
1611959721.4004152,50.52487563247551
1611959721.4342418,50.531958380751675
1611959721.4681683,50.539222737958
1611959721.5023403,50.546668704094486
1611959721.5363164,50.55411467023096
1611959721.5703459,50.561560636367446
1611959721.604321,50.56900660250392
1611959721.6383517,50.57645256864039
1611959721.6722777,50.58426175263719
1611959721.7061954,50.5911628919832
1611959721.7402165,50.5980640313292
1611959721.7743766,50.604965170675214
1611959721.8083768,50.6115030921609
1611959721.8422894,50.61785940471643
1611959721.8763893,50.62385249941164
1611959721.9103274,50.63020881196718
1611959721.944414,50.636928342383015
1611959721.9783242,50.64310304600839
1611959722.0123038,50.64927774963377
1611959722.0463073,50.655815671119456
1611959722.0803227,50.66235359260514
1611959722.114358,50.669254731951156
1611959722.1481087,50.67670069808763
1611959722.1820893,50.684328273154264
1611959722.2162468,50.69177423929075
1611959722.2504172,50.69940181435739
1611959722.2841618,50.70739260728433
1611959722.3181515,50.71520179128113
1611959722.3522706,50.72282936634777
1611959722.3862514,50.730275332484254
1611959722.420303,50.73753968969058
1611959722.4543328,50.74480404689689
1611959722.488371,50.75188679517305
1611959722.522241,50.759151152379374
1611959722.556347,50.7664155095857
1611959722.5902498,50.77349825786186
1611959722.6242895,50.78058100613802
1611959722.6580675,50.78802697227451
1611959722.6923225,50.79510972055067
1611959722.7262394,50.802374077756994
1611959722.7602525,50.80982004389347
1611959722.7941084,50.816357965379154
1611959722.8282375,50.82325910472517
1611959722.8622415,50.830160244071166
1611959722.8962748,50.83742460127749
1611959722.9302876,50.84541539420444
1611959722.9643645,50.853224578201235
1611959722.998179,50.86103376219803
1611959723.0321808,50.86866133726467
1611959723.066083,50.87592569447099
1611959723.1001058,50.883371660607466
1611959723.134154,50.89027279995348
1611959723.1681354,50.896629112509004
1611959723.2021654,50.90298542506454
1611959723.2362003,50.908978519759756
1611959723.2700636,50.91479000552481
1611959723.304026,50.92078310022002
1611959723.338232,50.926594585985086
1611959723.3720798,50.932042853889826
1611959723.406178,50.9373095128644
1611959723.4402287,50.94275778076914
1611959723.4742434,50.948387657604044
1611959723.5081744,50.95401753443895
1611959723.54216,50.959829020204
1611959723.576243,50.96582211489921
1611959723.6102326,50.97181520959444
1611959723.6441667,50.9779899132198
1611959723.6781728,50.98416461684518
1611959723.712182,50.99052092940072
1611959723.7460942,50.997058850886404
1611959723.7800794,51.004323208092714
1611959723.8140936,51.01158756529904
1611959723.8479626,51.01848870464505
1611959723.8819535,51.02538984399105
1611959723.9162173,51.03229098333706
1611959723.9502943,51.039373731613225
1611959723.9841561,51.04663808881955
1611959724.0181375,51.05390244602586
1611959724.052159,51.06062197644171
1611959724.086114,51.06697828899725
1611959724.1201787,51.07315299262261
1611959724.1541133,51.07932769624799
1611959724.1881895,51.08550239987336
1611959724.222122,51.091313885638414
1611959724.2560804,51.09676215354315
1611959724.2899294,51.102028812517744
1611959724.3242056,51.107477080422484
1611959724.358092,51.112925348327224
1611959724.392113,51.1181920073018
1611959724.4261484,51.12345866627639
1611959724.460097,51.12927015204144
1611959724.4940898,51.13508163780651
1611959724.5281398,51.140711514641396
1611959724.5620482,51.14615978254615
1611959724.5960631,51.15178965938104
1611959724.6301072,51.15705631835563
1611959724.664124,51.16250458626037
1611959724.6980598,51.16813446309527
1611959724.732116,51.174127557790484
1611959724.7660732,51.18030226141585
1611959724.8000302,51.18647696504122
1611959724.8339493,51.1926516686666
1611959724.8679068,51.199007981222124
1611959724.901858,51.205545902707826
1611959724.9360392,51.212447042053824
1611959724.9700584,51.219166572469675
1611959725.0040607,51.226249320745836
1611959725.038031,51.23351367795216
1611959725.0720365,51.240778035158485
1611959725.1060576,51.248042392364795
1611959725.1401513,51.25566996743143
1611959725.1741848,51.26311593356792
1611959725.2080338,51.27038029077424
1611959725.2421427,51.2774630390504
1611959725.2759924,51.284909005186876
1611959725.309842,51.29199175346304
1611959725.3439379,51.299437719599524
1611959725.378006,51.306883685736
1611959725.4120994,51.314329651872484
1611959725.4460244,51.32195722693912
1611959725.480092,51.32940319307559
1611959725.5140707,51.33684915921208
1611959725.5479593,51.3441135164184
1611959725.58198,51.3510146557644
1611959725.6159787,51.358097404040564
1611959725.6499386,51.36463532552625
1611959725.6839032,51.370446811291316
1611959725.7179651,51.37625829705637
1611959725.7520688,51.38225139175158
1611959725.7860007,51.38788126858648
1611959725.819875,51.39332953649122
1611959725.8539553,51.398959413326125
1611959725.888036,51.40458929016103
1611959725.9220414,51.41058238485624
1611959725.9559875,51.41675708848162
1611959725.9900908,51.42347661889745
1611959726.0240004,51.429106495732356
1611959726.0579417,51.435462808287895
1611959726.09195,51.442545556564056
1611959726.1260033,51.45017313163069
1611959726.160066,51.45816392455764
1611959726.1941056,51.46651793534491
1611959726.2279897,51.47469033720202
1611959726.2619357,51.48268113012898
1611959726.295914,51.4912167498464
1611959726.3299828,51.499752369563836
1611959726.3639486,51.508106380351094
1611959726.3979049,51.51627878220822
1611959726.431859,51.52445118406533
1611959726.4658725,51.53262358592244
1611959726.4999058,51.540614378849384
1611959726.533913,51.548605171776344
1611959726.567938,51.55695918256362
1611959726.601916,51.565131584420726
1611959726.635943,51.57312237734767
1611959726.6699135,51.581113170274634
1611959726.7038636,51.58910396320158
1611959726.7378995,51.59691314719838
1611959726.7717776,51.604903940125325
1611959726.805738,51.61234990626181
1611959726.8398786,51.62015909025861
1611959726.874018,51.62814988318556
1611959726.9079168,51.63632228504267
1611959726.9418662,51.64467629582994
1611959726.9758687,51.65339352447752
1611959727.0099196,51.66247397098543
1611959727.0439148,51.6708279817727
1611959727.0778306,51.67809233897901
1611959727.1119297,51.685175087255175
1611959727.1458604,51.69207622660119
1611959727.1798723,51.69952219273766
1611959727.2139046,51.70642333208367
1611959727.2481613,51.71368768929
1611959727.2817395,51.72004400184552
1611959727.3158166,51.72658192333121
1611959727.3498275,51.7331198448169
1611959727.3838468,51.73947615737244
1611959727.417811,51.746014078858124
1611959727.4517925,51.75291521820412
1611959727.485952,51.75963474861997
1611959727.5198598,51.766535887965986
1611959727.5538464,51.773437027311985
1611959727.5878432,51.780338166657984
1611959727.6217961,51.787239306004
1611959727.655766,51.79432205428016
1611959727.689843,51.80104158469601
1611959727.7238808,51.80794272404201
1611959727.7578351,51.814299036597546
1611959727.7916782,51.82029213129276
1611959727.8256867,51.82610361705781
1611959727.8597903,51.832096711753024
1611959727.8938332,51.83808980644824
1611959727.9277666,51.844082901143466
1611959727.961799,51.85043921369899
1611959727.9957855,51.85697713518468
1611959728.0297883,51.86333344774022
1611959728.063819,51.869871369225905
1611959728.0977633,51.87640929071159
1611959728.1317728,51.88294721219728
1611959728.16582,51.88966674261313
1611959728.1998591,51.896386273028966
1611959728.233872,51.90292419451467
1611959728.2677646,51.909462116000356
1611959728.3016112,51.91618164641619
1611959728.3358407,51.92326439469237
1611959728.3698413,51.93034714296853
1611959728.403771,51.93742989124469
1611959728.437726,51.94433103059069
1611959728.4718275,51.9512321699367
1611959728.5057664,51.9581333092827
1611959728.5395844,51.96485283969855
1611959728.5737212,51.97175397904455
1611959728.6076446,51.97865511839056
1611959728.6417403,51.98519303987625
1611959728.6755226,51.99173096136194
1611959728.7096198,51.99863210070794
1611959728.7435696,52.00571484898411
1611959728.777587,52.01261598833011
1611959728.8116841,52.02042517232691
1611959728.8457444,52.02823435632371
1611959728.8797224,52.03604354032049
1611959728.91368,52.044215942177615
1611959728.9477239,52.052388344034725
1611959728.981721,52.060742354822
1611959729.0156856,52.069096365609255
1611959729.0495796,52.077087158536216
1611959729.0838008,52.085259560393325
1611959729.1176496,52.09325035332027
1611959729.1517012,52.10124114624723
1611959729.1857498,52.10905033024403
1611959729.219702,52.11667790531067
1611959729.2537394,52.1243054803773
1611959729.287601,52.131751446513775
1611959729.321659,52.139379021580424
1611959729.3556597,52.146643378786735
1611959729.3897526,52.153726127062896
1611959729.4237914,52.16062726640891
1611959729.4576745,52.16734679682476
1611959729.4916508,52.174066327240595
1611959729.525671,52.18024103086597
1611959729.5597289,52.18641573449135
1611959729.5936742,52.19240882918656
1611959729.6277359,52.198401923881775
1611959729.6616433,52.20439501857699
1611959729.6957896,52.210206504342054
1611959729.7296867,52.216017990107105
1611959729.7636545,52.22201108480232
1611959729.7974837,52.22836739735786
1611959729.831547,52.234542100983234
1611959729.8657131,52.24053519567845
1611959729.8996458,52.24689150823397
1611959729.9336812,52.25324782078951
1611959729.967603,52.25905930655456
1611959730.0016167,52.26523401017994
1611959730.0356472,52.27159032273546
1611959730.0696688,52.277946635291
1611959730.1036277,52.28430294784653
1611959730.1376226,52.290840869332214
1611959730.1716244,52.2973787908179
1611959730.2057467,52.30391671230359
1611959730.2396202,52.310999460579765
1611959730.2736363,52.31808220885593
1611959730.307571,52.32516495713209
1611959730.341633,52.33224770540825
1611959730.3755918,52.33969367154472
1611959730.4096446,52.34732124661136
1611959730.4436908,52.354403994887534
1611959730.4775743,52.36130513423353
1611959730.5116458,52.368387882509694
1611959730.545603,52.37565223971602
1611959730.5794373,52.38273498799218
1611959730.6134334,52.389999345198504
1611959730.6475809,52.3978085291953
1611959730.681651,52.40507288640161
1611959730.7156456,52.41179241681746
1611959730.7496777,52.41851194723331
1611959730.7835815,52.42523147764916
1611959730.8174956,52.43195100806501
1611959730.8515391,52.4384889295507
1611959730.8855476,52.444482024245914
1611959730.9196079,52.4510199457316
1611959730.9535213,52.457013040426816
1611959730.9875607,52.46300613512203
1611959731.0215592,52.469180838747405
1611959731.0556033,52.475900369163256
1611959731.08957,52.48225668171878
1611959731.1235762,52.48843138534416
1611959731.1575692,52.49478769789968
1611959731.1915221,52.50059918366475
1611959731.2257159,52.5064106694298
1611959731.2596104,52.51276698198534
1611959731.2934215,52.51876007668055
1611959731.3273714,52.524753171375764
1611959731.3613904,52.530564657140815
1611959731.3955293,52.53673936076619
1611959731.429612,52.54255084653124
1611959731.4635184,52.54872555015662
1611959731.4975457,52.55580829843278
1611959731.5315545,52.56270943777879
1611959731.5654697,52.56924735926448
1611959731.5995219,52.57578528075017
1611959731.6335127,52.58250481116602
1611959731.667535,52.58922434158187
1611959731.7015002,52.59612548092787
1611959731.735589,52.60302662027388
1611959731.7694743,52.60920132389924
1611959731.803327,52.61555763645478
1611959731.83733,52.621550731149995
1611959731.8714585,52.62681739012457
1611959731.905625,52.63172083123884
1611959731.9394977,52.636805881283266
1611959731.9734445,52.641890931327694
1611959732.0075476,52.64697598137212
1611959732.0414827,52.65242424927686
1611959732.0754735,52.65769090825144
1611959732.1094935,52.66332078508634
1611959732.1434734,52.669313879781555
1611959732.1773953,52.67548858340693
1611959732.2114575,52.68202650489262
1611959732.245486,52.688382817448144
1611959732.2793112,52.69473913000368
1611959732.3133185,52.70091383362906
1611959732.3475084,52.70672531939411
1611959732.3815105,52.71253680515916
1611959732.4155154,52.718529899854374
1611959732.4494605,52.72488621240991
1611959732.483452,52.73124252496544
1611959732.5175023,52.73759883752098
1611959732.5513794,52.74431836793683
